customer_id,customer_segment,usage_score,usage_category,revenue_segment,tenure_months,gender,age,state,city,estimated_salary,churn,calls_made,sms_sent,data_used
53768.0,At Risk,-125.3,Low,High Income,63,M,40,Arunachal Pradesh,Delhi,117538.0,1,88,35,-232.0
54339.0,At Risk,-185.7,Low,High Income,63,M,74,Manipur,Bangalore,119001.0,1,14,19,-294.0
54473.0,At Risk,9.25,Low,High Income,63,M,19,Bihar,Bangalore,62107.0,1,81,33,-22.0
54817.0,At Risk,-387.35,Low,High Income,63,F,42,Tamil Nadu,Bangalore,58818.0,1,95,23,-636.0
54838.0,At Risk,-88.7,Low,High Income,63,M,73,Madhya Pradesh,Chennai,77081.0,1,44,4,-154.0
55438.0,At Risk,-43.6,Low,High Income,62,F,53,Karnataka,Hyderabad,88129.0,1,38,41,-88.0
55700.0,At Risk,-560.15,Low,High Income,62,M,38,Nagaland,Mumbai,133903.0,1,42,33,-883.0
55761.0,At Risk,-425.4,Low,High Income,62,F,63,Arunachal Pradesh,Mumbai,139736.0,1,20,12,-664.0
55919.0,At Risk,-301.3,Low,High Income,62,M,34,Kerala,Hyderabad,62750.0,1,47,9,-483.0
56009.0,At Risk,-386.95,Low,High Income,62,F,36,Himachal Pradesh,Delhi,81599.0,1,-3,38,-600.0
56631.0,At Risk,-25.75,Low,High Income,62,M,50,Punjab,Delhi,88986.0,1,68,8,-67.0
56946.0,At Risk,-97.35,Low,High Income,62,M,45,Uttarakhand,Chennai,57053.0,1,71,6,-178.0
57364.0,At Risk,2.15,Low,High Income,62,F,21,Jharkhand,Mumbai,123557.0,1,72,43,-31.0
57415.0,At Risk,-178.1,Low,High Income,62,M,20,Bihar,Chennai,88243.0,1,55,38,-301.0
57537.0,At Risk,-509.1,Low,High Income,62,F,31,Haryana,Chennai,142241.0,1,57,51,-813.0
57646.0,At Risk,6.2,Low,High Income,62,F,68,Assam,Bangalore,76492.0,1,6,34,2.0
57685.0,At Risk,-39.35,Low,High Income,62,F,20,Manipur,Mumbai,116173.0,1,10,43,-71.0
57730.0,At Risk,-490.65,Low,High Income,62,F,19,Maharashtra,Chennai,51492.0,1,9,11,-760.0
57805.0,At Risk,-169.75,Low,High Income,62,M,51,Nagaland,Mumbai,126121.0,1,63,30,-290.0
58238.0,At Risk,-450.65,Low,High Income,62,F,71,Haryana,Mumbai,65905.0,1,97,22,-734.0
58986.0,At Risk,-504.55,Low,High Income,62,M,24,Telangana,Bangalore,96522.0,1,67,13,-804.0
59029.0,At Risk,-50.85,Low,High Income,62,F,34,Manipur,Hyderabad,140218.0,1,40,9,-95.0
59360.0,At Risk,-47.3,Low,High Income,62,M,30,Sikkim,Hyderabad,70140.0,1,31,15,-87.0
59443.0,At Risk,-43.3,Low,High Income,62,F,26,Goa,Kolkata,70757.0,1,88,49,-108.0
59494.0,At Risk,-51.6,Low,High Income,62,F,48,Manipur,Hyderabad,61718.0,1,45,15,-99.0
60474.0,At Risk,-163.05,Low,High Income,62,M,30,Jharkhand,Kolkata,89954.0,1,99,20,-292.0
61022.0,At Risk,-213.8,Low,High Income,62,F,53,Mizoram,Kolkata,52864.0,1,51,3,-349.0
61048.0,At Risk,26.25,Low,High Income,62,F,22,Maharashtra,Bangalore,90770.0,1,11,27,32.0
61169.0,At Risk,21.1,Low,High Income,62,M,33,Karnataka,Hyderabad,62706.0,1,49,17,11.0
61228.0,At Risk,-500.9,Low,High Income,62,F,73,Goa,Hyderabad,125731.0,1,42,8,-788.0
62149.0,At Risk,-106.6,Low,High Income,61,F,48,Tamil Nadu,Kolkata,119309.0,1,5,20,-169.0
62451.0,At Risk,17.35,Low,High Income,61,F,29,Himachal Pradesh,Hyderabad,103297.0,1,71,22,-4.0
62778.0,At Risk,4.7,Low,High Income,61,M,59,Sikkim,Kolkata,124425.0,1,3,7,5.0
62784.0,At Risk,-478.8,Low,High Income,61,M,24,Haryana,Chennai,83054.0,1,3,21,-741.0
63741.0,At Risk,-519.1,Low,High Income,61,M,58,Tripura,Hyderabad,88313.0,1,71,7,-827.0
63942.0,At Risk,-36.45,Low,High Income,61,F,26,Telangana,Chennai,132110.0,1,84,30,-93.0
63997.0,At Risk,-74.25,Low,High Income,61,M,59,Mizoram,Delhi,90479.0,1,97,3,-152.0
64126.0,At Risk,20.95,Low,High Income,61,M,40,Haryana,Hyderabad,126778.0,1,76,13,1.0
64316.0,At Risk,-112.75,Low,High Income,61,M,30,Gujarat,Hyderabad,104573.0,1,59,25,-200.0
64677.0,At Risk,-152.65,Low,High Income,61,F,45,Odisha,Mumbai,123705.0,1,77,23,-268.0
64769.0,At Risk,-215.05,Low,High Income,61,F,69,Gujarat,Delhi,66048.0,1,-5,20,-332.0
65228.0,At Risk,-328.7,Low,High Income,61,M,71,Haryana,Bangalore,148578.0,1,31,9,-519.0
65353.0,At Risk,-491.55,Low,High Income,61,M,65,Tripura,Mumbai,55720.0,1,95,34,-798.0
65795.0,At Risk,-256.35,Low,High Income,61,F,61,Andhra Pradesh,Kolkata,142345.0,1,26,43,-411.0
65944.0,At Risk,-444.0,Low,High Income,61,M,58,Madhya Pradesh,Chennai,115159.0,1,87,42,-723.0
66245.0,At Risk,-71.1,Low,High Income,61,M,39,Uttarakhand,Delhi,139955.0,1,86,36,-148.0
66659.0,At Risk,-90.25,Low,High Income,61,M,64,Madhya Pradesh,Mumbai,54034.0,1,-3,41,-144.0
66778.0,At Risk,-88.3,Low,High Income,61,M,41,Odisha,Bangalore,112592.0,1,35,37,-155.0
66803.0,At Risk,-101.0,Low,High Income,61,M,62,Mizoram,Kolkata,84089.0,1,11,9,-161.0
66968.0,At Risk,-76.3,Low,High Income,61,F,31,Tripura,Hyderabad,99977.0,1,15,38,-129.0
67066.0,At Risk,-32.75,Low,High Income,61,M,50,Kerala,Delhi,105832.0,1,30,20,-65.0
67343.0,At Risk,-43.1,Low,High Income,60,M,44,Gujarat,Mumbai,104760.0,1,36,12,-82.0
67683.0,At Risk,13.5,Low,High Income,60,M,56,Mizoram,Delhi,70305.0,1,2,39,14.0
67727.0,At Risk,-270.25,Low,High Income,60,M,44,Karnataka,Bangalore,54372.0,1,2,16,-419.0
67891.0,At Risk,-95.0,Low,High Income,60,M,33,Andhra Pradesh,Delhi,112337.0,1,61,35,-175.0
67914.0,At Risk,-252.4,Low,High Income,60,F,64,Punjab,Delhi,115265.0,1,47,4,-407.0
68522.0,At Risk,-308.6,Low,High Income,60,F,59,Punjab,Hyderabad,57537.0,1,36,22,-492.0
68587.0,At Risk,-383.85,Low,High Income,60,F,42,Uttar Pradesh,Kolkata,69335.0,1,42,2,-607.0
68977.0,At Risk,-170.6,Low,High Income,60,F,68,Telangana,Hyderabad,86629.0,1,24,28,-276.0
69378.0,At Risk,-254.15,Low,High Income,60,M,40,Arunachal Pradesh,Bangalore,89927.0,1,80,34,-427.0
70004.0,At Risk,-129.75,Low,High Income,60,M,38,Telangana,Bangalore,141994.0,1,58,20,-225.0
70086.0,At Risk,-62.9,Low,High Income,60,M,54,West Bengal,Delhi,142896.0,1,85,49,-137.0
70155.0,At Risk,-309.95,Low,High Income,60,M,25,Uttarakhand,Bangalore,92404.0,1,20,42,-491.0
70158.0,At Risk,-274.8,Low,High Income,60,M,64,Odisha,Delhi,99899.0,1,-9,50,-427.0
70184.0,At Risk,-406.95,Low,High Income,60,F,32,Jharkhand,Bangalore,126859.0,1,41,14,-644.0
70320.0,At Risk,-193.4,Low,High Income,60,F,20,Rajasthan,Hyderabad,135602.0,1,59,31,-325.0
70755.0,At Risk,-10.15,Low,High Income,60,M,26,Tamil Nadu,Bangalore,134657.0,1,34,15,-31.0
70812.0,At Risk,14.8,Low,High Income,60,F,66,Tripura,Mumbai,98189.0,1,67,26,-7.0
70948.0,At Risk,-436.65,Low,High Income,60,F,51,Himachal Pradesh,Hyderabad,62260.0,1,38,30,-691.0
71090.0,At Risk,-83.0,Low,High Income,60,M,64,Karnataka,Bangalore,57377.0,1,42,1,-144.0
71294.0,At Risk,-153.5,Low,High Income,60,M,40,Haryana,Bangalore,79542.0,1,22,-4,-244.0
71373.0,At Risk,-231.8,Low,High Income,60,M,25,Chhattisgarh,Hyderabad,127546.0,1,71,7,-385.0
71564.0,At Risk,-82.75,Low,High Income,60,M,74,Himachal Pradesh,Hyderabad,124525.0,1,62,12,-153.0
71679.0,At Risk,-193.7,Low,High Income,60,F,22,Karnataka,Delhi,112079.0,1,34,6,-312.0
72180.0,At Risk,-213.5,Low,High Income,60,M,31,Meghalaya,Mumbai,59678.0,1,76,28,-362.0
72349.0,At Risk,-362.85,Low,High Income,60,M,73,Odisha,Kolkata,147749.0,1,94,43,-601.0
72358.0,At Risk,-214.1,Low,High Income,60,M,55,Arunachal Pradesh,Chennai,92630.0,1,26,17,-342.0
72743.0,At Risk,-89.85,Low,High Income,60,M,70,Kerala,Hyderabad,133259.0,1,23,32,-152.0
72745.0,At Risk,-144.7,Low,High Income,60,M,52,Tripura,Kolkata,55220.0,1,80,4,-254.0
72822.0,At Risk,-144.5,Low,High Income,60,M,23,Maharashtra,Bangalore,127288.0,1,85,26,-259.0
72839.0,At Risk,-67.65,Low,High Income,60,M,58,Tripura,Mumbai,56413.0,1,28,1,-115.0
73213.0,At Risk,-92.1,Low,High Income,60,M,63,Himachal Pradesh,Hyderabad,101594.0,1,2,23,-146.0
73447.0,At Risk,-151.6,Low,High Income,59,M,66,Odisha,Delhi,148782.0,1,99,11,-273.0
73713.0,At Risk,-311.95,Low,High Income,59,F,55,Jharkhand,Hyderabad,68082.0,1,14,24,-489.0
73823.0,At Risk,-209.05,Low,High Income,59,F,67,Haryana,Kolkata,91339.0,1,16,47,-335.0
73825.0,At Risk,-172.65,Low,High Income,59,F,18,Uttar Pradesh,Kolkata,64003.0,1,-3,49,-272.0
73940.0,At Risk,-271.25,Low,High Income,59,F,51,Tripura,Chennai,103446.0,1,40,41,-439.0
73966.0,At Risk,-336.8,Low,High Income,59,M,31,Goa,Delhi,72774.0,1,97,23,-559.0
74390.0,At Risk,-136.85,Low,High Income,59,M,30,Punjab,Kolkata,82797.0,1,15,24,-220.0
74623.0,At Risk,-174.9,Low,High Income,59,M,20,Nagaland,Mumbai,103405.0,1,100,3,-308.0
74691.0,At Risk,-377.6,Low,High Income,59,F,42,Nagaland,Bangalore,108589.0,1,13,7,-587.0
74694.0,At Risk,-57.75,Low,High Income,59,F,56,Madhya Pradesh,Delhi,96189.0,1,6,38,-97.0
75025.0,At Risk,-472.65,Low,High Income,59,M,58,Meghalaya,Bangalore,112932.0,1,9,22,-734.0
75380.0,At Risk,6.65,Low,High Income,59,M,71,Maharashtra,Hyderabad,125645.0,1,27,25,-4.0
75400.0,At Risk,25.5,Low,High Income,59,M,48,Punjab,Delhi,106939.0,1,23,22,27.0
75480.0,At Risk,-302.7,Low,High Income,59,F,53,Bihar,Delhi,112742.0,1,13,2,-471.0
75888.0,At Risk,-349.35,Low,High Income,59,F,48,Madhya Pradesh,Hyderabad,89128.0,1,41,18,-556.0
76014.0,At Risk,-15.35,Low,High Income,59,M,63,Kerala,Bangalore,118291.0,1,12,5,-29.0
76123.0,At Risk,-329.35,Low,High Income,59,M,53,Maharashtra,Mumbai,75948.0,1,101,29,-550.0
76186.0,At Risk,-541.95,Low,High Income,59,F,39,Tripura,Mumbai,61032.0,1,61,5,-858.0
76192.0,At Risk,-243.65,Low,High Income,59,M,37,Assam,Hyderabad,117344.0,1,0,14,-377.0
76514.0,At Risk,-156.25,Low,High Income,59,M,51,Goa,Chennai,77170.0,1,64,39,-271.0
76569.0,At Risk,-491.15,Low,High Income,59,F,28,Kerala,Chennai,127660.0,1,69,38,-788.0
76746.0,At Risk,8.65,Low,High Income,59,M,66,Meghalaya,Hyderabad,77693.0,1,92,19,-25.0
76861.0,At Risk,-234.85,Low,High Income,59,M,24,Meghalaya,Hyderabad,92336.0,1,86,4,-395.0
77135.0,At Risk,-36.1,Low,High Income,59,M,38,Tamil Nadu,Chennai,109791.0,1,72,18,-86.0
77168.0,At Risk,-157.95,Low,High Income,59,F,52,Madhya Pradesh,Kolkata,97636.0,1,6,11,-247.0
77181.0,At Risk,-76.45,Low,High Income,59,M,32,Sikkim,Delhi,57259.0,1,56,12,-141.0
77199.0,At Risk,-52.5,Low,High Income,59,M,57,Haryana,Chennai,132045.0,1,56,37,-108.0
77464.0,At Risk,-75.4,Low,High Income,59,M,57,Mizoram,Kolkata,93351.0,1,93,8,-153.0
77723.0,At Risk,-169.05,Low,High Income,59,F,28,Nagaland,Chennai,120969.0,1,54,1,-281.0
78016.0,At Risk,-331.35,Low,High Income,59,F,27,Tripura,Delhi,54041.0,1,98,49,-555.0
78280.0,At Risk,-294.7,Low,High Income,59,M,69,Assam,Chennai,57342.0,1,-2,22,-456.0
78405.0,At Risk,-445.05,Low,High Income,59,F,24,Uttarakhand,Kolkata,97130.0,1,62,42,-715.0
78826.0,At Risk,-201.95,Low,High Income,59,F,73,Meghalaya,Chennai,92070.0,1,72,30,-343.0
78974.0,At Risk,-248.5,Low,High Income,59,M,72,Jharkhand,Mumbai,58597.0,1,80,19,-416.0
79675.0,At Risk,-391.85,Low,High Income,58,F,25,Madhya Pradesh,Delhi,112551.0,1,106,48,-651.0
79905.0,At Risk,-284.55,Low,High Income,58,M,38,Tamil Nadu,Hyderabad,65784.0,1,-6,10,-437.0
80008.0,At Risk,-89.95,Low,High Income,58,F,35,Telangana,Mumbai,96788.0,1,29,16,-152.0
80345.0,At Risk,-260.3,Low,High Income,58,M,21,Kerala,Hyderabad,50240.0,1,37,41,-421.0
80503.0,At Risk,-91.8,Low,High Income,58,F,25,Chhattisgarh,Chennai,74320.0,1,45,3,-159.0
80635.0,At Risk,-159.65,Low,High Income,58,M,42,Bihar,Delhi,112298.0,1,66,13,-273.0
81131.0,At Risk,-5.75,Low,High Income,58,F,58,Uttarakhand,Hyderabad,93453.0,1,98,3,-47.0
81260.0,At Risk,-41.1,Low,High Income,58,M,21,Punjab,Bangalore,125982.0,1,91,18,-101.0
81356.0,At Risk,-49.65,Low,High Income,58,M,18,Maharashtra,Mumbai,60632.0,1,46,32,-99.0
81635.0,At Risk,-143.9,Low,High Income,58,F,48,Madhya Pradesh,Delhi,80050.0,1,97,28,-263.0
81894.0,At Risk,-335.3,Low,High Income,58,M,22,Telangana,Chennai,87043.0,1,65,27,-545.0
81927.0,At Risk,-527.1,Low,High Income,58,F,34,Tripura,Kolkata,147054.0,1,67,15,-839.0
82042.0,At Risk,-1.85,Low,High Income,58,M,18,Karnataka,Bangalore,51975.0,1,91,14,-40.0
82825.0,At Risk,-536.2,Low,High Income,58,F,37,Rajasthan,Bangalore,142749.0,1,27,24,-839.0
82832.0,At Risk,-267.75,Low,High Income,58,F,43,Telangana,Mumbai,120942.0,1,87,43,-452.0
83157.0,At Risk,-70.7,Low,High Income,58,M,23,Telangana,Kolkata,50140.0,1,29,33,-125.0
83200.0,At Risk,-9.45,Low,High Income,58,M,40,Sikkim,Mumbai,119633.0,1,84,27,-51.0
83551.0,At Risk,-212.85,Low,High Income,58,M,23,Nagaland,Mumbai,106769.0,1,11,41,-338.0
83630.0,At Risk,-543.75,Low,High Income,58,M,61,Maharashtra,Bangalore,66661.0,1,8,22,-843.0
83809.0,At Risk,-122.55,Low,High Income,58,M,25,Andhra Pradesh,Delhi,136123.0,1,8,48,-199.0
83909.0,At Risk,13.4,Low,High Income,58,M,59,West Bengal,Hyderabad,91420.0,1,79,8,-11.0
85464.0,At Risk,-235.0,Low,High Income,57,M,18,Assam,Delhi,72049.0,1,84,40,-400.0
84735.0,At Risk,-299.1,Low,High Income,58,M,56,Rajasthan,Bangalore,89906.0,1,47,18,-481.0
84890.0,At Risk,-198.25,Low,High Income,58,M,42,Punjab,Delhi,147656.0,1,33,41,-324.0
84960.0,At Risk,-216.1,Low,High Income,58,M,37,Andhra Pradesh,Kolkata,79509.0,1,75,-2,-361.0
85015.0,At Risk,-25.95,Low,High Income,58,F,56,Mizoram,Delhi,64997.0,1,34,39,-59.0
85221.0,At Risk,-83.8,Low,High Income,58,M,42,Tripura,Mumbai,97441.0,1,38,29,-148.0
85367.0,At Risk,-248.5,Low,High Income,57,M,45,Meghalaya,Kolkata,81571.0,1,25,33,-397.0
85525.0,At Risk,-102.65,Low,High Income,57,M,70,Assam,Hyderabad,60953.0,1,33,9,-172.0
85585.0,At Risk,-129.65,Low,High Income,57,F,25,Sikkim,Chennai,81221.0,1,45,21,-220.0
86003.0,At Risk,-393.3,Low,High Income,57,F,55,Himachal Pradesh,Chennai,149766.0,1,53,36,-631.0
86040.0,At Risk,-52.4,Low,High Income,57,F,59,Rajasthan,Hyderabad,77031.0,1,50,27,-104.0
86063.0,At Risk,1.35,Low,High Income,57,M,29,Meghalaya,Chennai,57547.0,1,31,14,-12.0
86111.0,At Risk,-323.9,Low,High Income,57,M,72,Andhra Pradesh,Bangalore,128920.0,1,98,26,-540.0
86363.0,At Risk,16.0,Low,High Income,57,M,49,Punjab,Chennai,117048.0,1,43,7,7.0
86396.0,At Risk,-460.35,Low,High Income,57,M,46,Nagaland,Mumbai,130075.0,1,67,0,-734.0
86744.0,At Risk,-445.6,Low,High Income,57,F,66,Manipur,Bangalore,114523.0,1,3,41,-693.0
86981.0,At Risk,4.05,Low,High Income,57,F,37,Haryana,Delhi,102075.0,1,13,47,-6.0
87017.0,At Risk,-159.8,Low,High Income,57,M,63,Goa,Delhi,82900.0,1,30,17,-260.0
87097.0,At Risk,-364.55,Low,High Income,57,F,18,Meghalaya,Delhi,58481.0,1,10,28,-569.0
87127.0,At Risk,-400.4,Low,High Income,57,M,38,Punjab,Kolkata,106572.0,1,98,28,-658.0
87395.0,At Risk,-67.2,Low,High Income,57,F,28,Tripura,Delhi,144857.0,1,52,17,-126.0
87734.0,At Risk,-263.75,Low,High Income,57,M,36,Sikkim,Mumbai,128572.0,1,13,21,-414.0
88478.0,At Risk,-41.0,Low,High Income,57,M,49,Meghalaya,Hyderabad,54907.0,1,38,15,-80.0
88362.0,At Risk,-119.9,Low,High Income,57,F,68,Arunachal Pradesh,Delhi,52594.0,1,50,41,-210.0
88440.0,At Risk,-174.5,Low,High Income,57,M,42,Maharashtra,Delhi,149411.0,1,55,35,-295.0
88799.0,At Risk,-80.3,Low,High Income,57,F,47,Tripura,Kolkata,54497.0,1,59,31,-151.0
88927.0,At Risk,-580.45,Low,High Income,57,M,35,Nagaland,Chennai,133394.0,1,83,33,-930.0
89193.0,At Risk,-107.45,Low,High Income,57,M,46,Meghalaya,Chennai,93575.0,1,23,25,-178.0
89340.0,At Risk,-472.3,Low,High Income,57,F,39,Andhra Pradesh,Mumbai,73421.0,1,74,6,-756.0
89378.0,At Risk,1.7,Low,High Income,57,F,35,Andhra Pradesh,Chennai,111089.0,1,45,2,-15.0
89723.0,At Risk,-547.4,Low,High Income,57,F,41,Mizoram,Bangalore,132054.0,1,29,-2,-853.0
89796.0,At Risk,-106.3,Low,High Income,57,M,29,Kerala,Delhi,73018.0,1,86,48,-204.0
89828.0,At Risk,-167.8,Low,High Income,57,F,65,Bihar,Bangalore,119960.0,1,38,34,-278.0
89981.0,At Risk,-270.05,Low,High Income,57,F,50,West Bengal,Mumbai,87123.0,1,31,30,-432.0
90055.0,At Risk,-100.65,Low,High Income,57,M,39,Chhattisgarh,Hyderabad,145336.0,1,4,43,-163.0
90168.0,At Risk,-144.25,Low,High Income,57,F,46,Tripura,Chennai,147037.0,1,77,3,-252.0
90194.0,At Risk,-306.3,Low,High Income,57,M,49,Telangana,Bangalore,73527.0,1,75,45,-507.0
90330.0,At Risk,-56.45,Low,High Income,57,M,62,Uttar Pradesh,Bangalore,57094.0,1,71,25,-118.0
90630.0,At Risk,-56.65,Low,High Income,57,M,67,Himachal Pradesh,Mumbai,58922.0,1,65,38,-118.0
90805.0,At Risk,-286.55,Low,High Income,57,F,44,Rajasthan,Bangalore,86678.0,1,45,51,-466.0
90930.0,At Risk,-105.35,Low,High Income,57,M,47,Kerala,Kolkata,52244.0,1,45,30,-184.0
91677.0,At Risk,-370.2,Low,High Income,56,F,27,Telangana,Mumbai,114590.0,1,96,36,-612.0
91870.0,At Risk,-394.1,Low,High Income,56,M,34,Andhra Pradesh,Hyderabad,149516.0,1,32,22,-622.0
92184.0,At Risk,-109.3,Low,High Income,56,F,18,Gujarat,Delhi,81028.0,1,61,22,-195.0
92557.0,At Risk,-176.2,Low,High Income,56,M,36,Tripura,Bangalore,130703.0,1,46,8,-290.0
92787.0,At Risk,-307.65,Low,High Income,56,F,45,Tripura,Kolkata,145887.0,1,19,35,-486.0
92825.0,At Risk,-213.85,Low,High Income,56,M,18,Uttarakhand,Delhi,58558.0,1,66,17,-357.0
92983.0,At Risk,-349.5,Low,High Income,56,F,27,Maharashtra,Bangalore,93081.0,1,74,12,-568.0
93012.0,At Risk,-78.6,Low,High Income,56,F,58,Tripura,Chennai,82180.0,1,0,33,-126.0
93137.0,At Risk,-205.15,Low,High Income,56,M,27,Bihar,Kolkata,146514.0,1,102,14,-357.0
93338.0,At Risk,-11.1,Low,High Income,56,M,48,Goa,Mumbai,64171.0,1,36,33,-36.0
93897.0,At Risk,-285.1,Low,High Income,56,M,55,Sikkim,Kolkata,149436.0,1,89,27,-477.0
93931.0,At Risk,-342.4,Low,High Income,56,F,73,Rajasthan,Hyderabad,128709.0,1,92,-1,-562.0
94078.0,At Risk,-82.95,Low,High Income,56,M,37,Meghalaya,Kolkata,100207.0,1,34,41,-147.0
94673.0,At Risk,-12.85,Low,High Income,56,M,41,Uttarakhand,Hyderabad,88138.0,1,12,4,-25.0
94770.0,At Risk,-117.75,Low,High Income,56,M,70,Bihar,Mumbai,82223.0,1,53,42,-208.0
94837.0,At Risk,-37.2,Low,High Income,56,M,53,Telangana,Mumbai,61953.0,1,77,1,-87.0
95011.0,At Risk,-550.5,Low,High Income,56,M,41,West Bengal,Chennai,91568.0,1,83,1,-879.0
95080.0,At Risk,11.95,Low,High Income,56,M,22,Meghalaya,Chennai,98941.0,1,20,11,9.0
95426.0,At Risk,-382.85,Low,High Income,56,M,70,Madhya Pradesh,Kolkata,141758.0,1,22,36,-603.0
95525.0,At Risk,-179.8,Low,High Income,56,M,24,Himachal Pradesh,Bangalore,135641.0,1,34,15,-292.0
95691.0,At Risk,-11.25,Low,High Income,56,F,66,Telangana,Delhi,75911.0,1,54,19,-41.0
95833.0,At Risk,-210.85,Low,High Income,56,F,29,Manipur,Hyderabad,98635.0,1,100,14,-365.0
96076.0,At Risk,-224.05,Low,High Income,56,F,18,Nagaland,Hyderabad,68673.0,1,63,33,-374.0
96336.0,At Risk,-106.6,Low,High Income,56,F,49,Nagaland,Chennai,92516.0,1,12,9,-170.0
96451.0,At Risk,-135.15,Low,High Income,56,F,29,Tamil Nadu,Bangalore,97517.0,1,37,25,-226.0
96877.0,At Risk,-67.55,Low,High Income,56,F,39,Arunachal Pradesh,Kolkata,72404.0,1,77,3,-134.0
97307.0,At Risk,-368.5,Low,High Income,55,M,42,Andhra Pradesh,Mumbai,116662.0,1,32,31,-584.0
97428.0,At Risk,-204.8,Low,High Income,55,M,74,Tripura,Bangalore,76498.0,1,47,38,-339.0
97571.0,At Risk,-24.05,Low,High Income,55,F,49,Tripura,Bangalore,147652.0,1,76,18,-69.0
97607.0,At Risk,-100.35,Low,High Income,55,M,19,Uttar Pradesh,Chennai,83206.0,1,86,10,-189.0
97696.0,At Risk,-93.6,Low,High Income,55,F,53,Jharkhand,Mumbai,65714.0,1,8,45,-154.0
97780.0,At Risk,-384.0,Low,High Income,55,F,45,Arunachal Pradesh,Bangalore,130197.0,1,40,25,-610.0
98045.0,At Risk,-335.55,Low,High Income,55,M,53,Goa,Kolkata,125074.0,1,-1,1,-516.0
98302.0,At Risk,-171.9,Low,High Income,55,M,51,Gujarat,Delhi,105702.0,1,92,40,-306.0
98337.0,At Risk,-129.1,Low,High Income,55,F,26,Telangana,Hyderabad,96791.0,1,25,5,-209.0
98383.0,At Risk,-220.5,Low,High Income,55,F,41,Rajasthan,Kolkata,97746.0,1,63,23,-367.0
99217.0,At Risk,7.45,Low,High Income,55,F,29,Goa,Hyderabad,105739.0,1,49,17,-10.0
99720.0,At Risk,-67.5,Low,High Income,55,F,28,Goa,Mumbai,137938.0,1,54,35,-130.0
100088.0,At Risk,-270.35,Low,High Income,55,F,27,Haryana,Chennai,124992.0,1,67,15,-444.0
100409.0,At Risk,-29.15,Low,High Income,55,F,54,Uttar Pradesh,Delhi,116058.0,1,-3,28,-48.0
100484.0,At Risk,-149.0,Low,High Income,55,M,26,Arunachal Pradesh,Hyderabad,111061.0,1,81,43,-267.0
100680.0,At Risk,-102.0,Low,High Income,55,F,44,Jharkhand,Hyderabad,83714.0,1,-4,30,-160.0
100780.0,At Risk,-194.65,Low,High Income,55,M,22,Himachal Pradesh,Bangalore,64627.0,1,48,20,-321.0
100908.0,At Risk,-11.0,Low,High Income,55,M,54,Chhattisgarh,Chennai,58262.0,1,73,0,-45.0
101091.0,At Risk,-280.85,Low,High Income,55,M,58,West Bengal,Delhi,129429.0,1,50,37,-457.0
101097.0,At Risk,-327.3,Low,High Income,55,M,48,Mizoram,Delhi,128218.0,1,88,4,-538.0
101312.0,At Risk,-389.95,Low,High Income,55,F,74,Tamil Nadu,Bangalore,115339.0,1,25,3,-610.0
101643.0,At Risk,-355.2,Low,High Income,55,M,55,Kerala,Kolkata,88477.0,1,5,4,-549.0
101701.0,At Risk,-101.7,Low,High Income,55,M,36,Punjab,Bangalore,96236.0,1,69,13,-185.0
101887.0,At Risk,-1.45,Low,High Income,55,M,23,Meghalaya,Hyderabad,77977.0,1,26,5,-13.0
101962.0,At Risk,-359.25,Low,High Income,55,F,31,Arunachal Pradesh,Delhi,68675.0,1,31,35,-570.0
102174.0,At Risk,-31.75,Low,High Income,55,M,19,Tripura,Chennai,100440.0,1,35,-2,-62.0
102513.0,At Risk,-534.45,Low,High Income,55,M,32,Andhra Pradesh,Hyderabad,129431.0,1,6,42,-831.0
102603.0,At Risk,-136.3,Low,High Income,55,F,54,Mizoram,Bangalore,62258.0,1,99,21,-251.0
102833.0,At Risk,-224.95,Low,High Income,55,M,69,Maharashtra,Kolkata,87548.0,1,55,31,-372.0
102897.0,At Risk,-359.65,Low,High Income,55,F,37,Arunachal Pradesh,Hyderabad,65061.0,1,33,26,-570.0
103227.0,At Risk,-394.8,Low,High Income,55,F,18,Karnataka,Hyderabad,109197.0,1,29,42,-625.0
103284.0,At Risk,20.35,Low,High Income,55,F,55,Rajasthan,Delhi,117521.0,1,59,30,4.0
103542.0,At Risk,-202.95,Low,High Income,54,M,56,Rajasthan,Hyderabad,83508.0,1,27,22,-326.0
103545.0,At Risk,-369.0,Low,High Income,54,M,60,Gujarat,Mumbai,136519.0,1,91,2,-603.0
103828.0,At Risk,-204.2,Low,High Income,54,M,67,Sikkim,Bangalore,88631.0,1,84,23,-350.0
103879.0,At Risk,-1.15,Low,High Income,54,M,45,Uttar Pradesh,Hyderabad,142250.0,1,55,7,-24.0
104153.0,At Risk,-107.4,Low,High Income,54,M,22,Gujarat,Chennai,134623.0,1,43,8,-183.0
104306.0,At Risk,-110.95,Low,High Income,54,M,67,Chhattisgarh,Kolkata,110602.0,1,75,42,-206.0
104429.0,At Risk,-142.3,Low,High Income,54,M,48,West Bengal,Hyderabad,107201.0,1,89,38,-259.0
104493.0,At Risk,-58.45,Low,High Income,54,M,66,Manipur,Hyderabad,65343.0,1,41,28,-110.0
104589.0,At Risk,-44.8,Low,High Income,54,F,23,Tamil Nadu,Delhi,119508.0,1,72,22,-100.0
104751.0,At Risk,-118.2,Low,High Income,54,M,49,Haryana,Hyderabad,79664.0,1,80,22,-216.0
